"PositionID","ObservationID","GroupID","Transect","SpeciesCodeType","SpeciesCode","Count","ObservationDistance","LifeStage","Moult","Plumage","Sex","TravelDirection","Prey","Association","Behaviour","Notes"
110066312,1100328347,20,TRUE,"ESAS","710",10,"A","A",NA,NA,NA,NA,NA,NA,"94",NA
110066312,1100328348,20,TRUE,"ESAS","710",3,"A","I",NA,NA,NA,NA,NA,NA,"94",NA
110066312,1100328349,NA,FALSE,"ESAS","5910",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066312,1100328350,NA,FALSE,"ESAS","710",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066313,1100328351,NA,FALSE,"ESAS","710",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066315,1100328352,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066315,1100328353,NA,FALSE,"ESAS","6340",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066316,1100328354,NA,FALSE,"ESAS","710",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066318,1100328355,NA,FALSE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066321,1100328356,NA,TRUE,"ESAS","6340",1,"B",NA,NA,"B",NA,NA,NA,NA,"94",NA
110066324,1100328357,NA,TRUE,"ESAS","6340",1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066329,1100328358,NA,FALSE,"ESAS","6000",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066329,1100328359,NA,FALSE,"ESAS","710",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066330,1100328360,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066330,1100328361,NA,TRUE,"ESAS","710",1,"A","A",NA,NA,NA,NA,NA,NA,NA,NA
110066331,1100328362,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066332,1100328363,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066332,1100328364,NA,FALSE,"ESAS","20",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066332,1100328365,NA,FALSE,"ESAS","5900",3,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066332,1100328366,NA,FALSE,"ESAS","6020",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066332,1100328367,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066333,1100328368,NA,FALSE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066333,1100328369,NA,FALSE,"ESAS","5900",4,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066333,1100328370,NA,FALSE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066333,1100328371,NA,TRUE,"ESAS","5900",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066334,1100328372,NA,TRUE,"ESAS","710",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066334,1100328373,NA,TRUE,"ESAS","6340",2,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066334,1100328374,NA,FALSE,"ESAS","710",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066335,1100328375,NA,FALSE,"ESAS","63510",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066336,1100328376,NA,FALSE,"ESAS","6340",1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066336,1100328377,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066338,1100328378,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066339,1100328379,NA,FALSE,"ESAS","6360",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066340,1100328380,NA,FALSE,"ESAS","6340",1,"F",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066342,1100328381,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066344,1100328382,21,TRUE,"ESAS","6340",1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066344,1100328383,21,TRUE,"ESAS","6020",1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110066345,1100328384,NA,FALSE,"ESAS","6340",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066351,1100328385,NA,FALSE,"ESAS","5900",6,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066351,1100328386,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066352,1100328387,NA,TRUE,"ESAS","6340",1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066353,1100328388,NA,TRUE,"ESAS","710",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066353,1100328389,NA,TRUE,"ESAS","5900",20,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066354,1100328390,NA,TRUE,"ESAS","5910",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066355,1100328391,NA,TRUE,"ESAS","6340",1,"F",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066355,1100328392,NA,FALSE,"ESAS","6340",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066355,1100328393,NA,FALSE,"ESAS","6345",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066356,1100328394,NA,TRUE,"ESAS","6340",3,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066356,1100328395,NA,FALSE,"ESAS","6340",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066357,1100328396,NA,FALSE,"ESAS","6340",2,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066357,1100328397,NA,FALSE,"ESAS","6340",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066360,1100328398,NA,FALSE,"ESAS","64320",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066363,1100328399,NA,FALSE,"ESAS","6340",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066364,1100328400,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066366,1100328401,NA,FALSE,"ESAS","6340",2,"E",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066369,1100328402,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066370,1100328403,NA,TRUE,"ESAS","6340",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066371,1100328404,NA,TRUE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066371,1100328405,NA,FALSE,"ESAS","5780",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066373,1100328406,NA,TRUE,"ESAS","5900",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066373,1100328407,NA,FALSE,"ESAS","2210",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066373,1100328408,NA,FALSE,"ESAS","5780",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066374,1100328409,NA,FALSE,"ESAS","5900",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066374,1100328410,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066376,1100328411,NA,TRUE,"ESAS","63510",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066380,1100328412,NA,FALSE,"ESAS","5910",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066381,1100328413,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066383,1100328414,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066383,1100328415,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066385,1100328416,NA,TRUE,"ESAS","5900",3,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066385,1100328417,NA,FALSE,"ESAS","5920",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066389,1100328418,NA,FALSE,"ESAS","5820",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066390,1100328419,NA,FALSE,"ESAS","63510",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066392,1100328420,NA,TRUE,"ESAS","5820",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066393,1100328421,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066393,1100328422,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066393,1100328423,NA,TRUE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066393,1100328424,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066394,1100328425,NA,TRUE,"ESAS","5910",4,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066394,1100328426,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066394,1100328427,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066394,1100328428,NA,FALSE,"ESAS","5820",4,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066395,1100328429,NA,TRUE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066395,1100328430,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066395,1100328431,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066395,1100328432,NA,FALSE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066397,1100328433,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066398,1100328434,NA,FALSE,"ESAS","720",16,"F",NA,NA,NA,NA,"NE",NA,NA,NA,NA
110066398,1100328435,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066398,1100328436,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066398,1100328437,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066398,1100328438,NA,FALSE,"ESAS","5920",6,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066398,1100328439,NA,FALSE,"ESAS","5910",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066399,1100328440,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066399,1100328441,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066399,1100328442,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066399,1100328443,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066400,1100328444,NA,FALSE,"ESAS","720",1,"F",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066400,1100328445,NA,TRUE,"ESAS","720",1,"C",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066400,1100328446,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066402,1100328447,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066402,1100328448,NA,TRUE,"ESAS","5920",1,"B","4",NA,NA,NA,NA,NA,NA,"94",NA
110066402,1100328449,NA,FALSE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066402,1100328450,NA,FALSE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066403,1100328451,NA,FALSE,"ESAS","5920",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066403,1100328452,NA,TRUE,"ESAS","720",1,"W",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066403,1100328453,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066403,1100328454,NA,FALSE,"ESAS","720",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066406,1100328455,1,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066406,1100328456,1,FALSE,"ESAS","5900",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066407,1100328457,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066408,1100328458,NA,TRUE,"ESAS","6340",1,"A",NA,NA,NA,NA,NA,NA,NA,"93",NA
110066408,1100328459,NA,FALSE,"ESAS","5120",4,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066410,1100328460,NA,TRUE,"ESAS","720",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066410,1100328461,NA,TRUE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066410,1100328462,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066410,1100328463,NA,TRUE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066410,1100328464,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066411,1100328465,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066411,1100328466,NA,FALSE,"ESAS","2130",30,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066411,1100328467,NA,TRUE,"ESAS","6340",1,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066411,1100328468,NA,TRUE,"ESAS","5910",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066412,1100328469,NA,FALSE,"ESAS","2130",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066412,1100328470,NA,FALSE,"ESAS","720",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066413,1100328471,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066414,1100328472,NA,TRUE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066414,1100328473,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066414,1100328474,NA,FALSE,"ESAS","13110",15,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066415,1100328475,NA,FALSE,"ESAS","720",2,"E",NA,NA,NA,NA,NA,NA,"22",NA,NA
110066415,1100328476,NA,FALSE,"ESAS","2130",1,"F",NA,NA,NA,NA,"NE",NA,NA,NA,NA
110066417,1100328477,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066418,1100328478,NA,FALSE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066418,1100328479,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066418,1100328480,NA,FALSE,"ESAS","20",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066419,1100328481,NA,FALSE,"ESAS","5910",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066419,1100328482,NA,TRUE,"ESAS","720",1,"C",NA,NA,"B",NA,NA,NA,NA,"94",NA
110066419,1100328483,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066420,1100328484,NA,FALSE,"ESAS","720",4,"E",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066421,1100328485,NA,TRUE,"ESAS","720",1,"D",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066421,1100328486,NA,FALSE,"ESAS","720",1,"E",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066421,1100328487,NA,TRUE,"ESAS","720",1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066422,1100328488,NA,FALSE,"ESAS","720",1,"E",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066423,1100328489,2,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066423,1100328490,2,FALSE,"ESAS","5920",1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110066423,1100328491,NA,FALSE,"ESAS","720",1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066424,1100328492,3,TRUE,"ESAS","5920",1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328493,3,TRUE,"ESAS","5910",1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328494,3,TRUE,"ESAS","5910",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328495,3,TRUE,"ESAS","5900",2,"C","2",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328496,3,TRUE,"ESAS","5900",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328497,3,TRUE,"ESAS","720",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328498,3,TRUE,"ESAS","5920",8,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328499,3,TRUE,"ESAS","5910",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328500,3,TRUE,"ESAS","5920",1,"C","3",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328501,3,TRUE,"ESAS","5920",1,"B","3",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328502,3,TRUE,"ESAS","5920",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328503,3,TRUE,"ESAS","5920",2,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328504,3,TRUE,"ESAS","5920",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328505,NA,FALSE,"ESAS","720",10,"E",NA,NA,NA,NA,NA,NA,"22",NA,NA
110066424,1100328506,NA,FALSE,"ESAS","720",1,"E",NA,NA,NA,NA,NA,NA,"22",NA,NA
110066424,1100328507,NA,TRUE,"ESAS","5920",3,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066424,1100328508,NA,FALSE,"ESAS","5900",1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328509,4,TRUE,"ESAS","5920",1,"C","3",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328510,4,TRUE,"ESAS","5920",1,"C","2",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328511,4,TRUE,"ESAS","5920",2,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328512,14,TRUE,"ESAS","5920",1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328513,14,TRUE,"ESAS","5920",4,"D","3",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328514,14,TRUE,"ESAS","5920",1,"D","2",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328515,NA,TRUE,"ESAS","5910",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066425,1100328516,NA,TRUE,"ESAS","6340",1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066426,1100328517,5,TRUE,"ESAS","5920",8,"A",NA,NA,NA,NA,NA,NA,NA,"94",NA
110066426,1100328518,5,TRUE,"ESAS","5926",1,"A","3",NA,NA,NA,NA,NA,NA,"94",NA
110066426,1100328519,5,TRUE,"ESAS","5750",3,"A","A",NA,NA,NA,NA,NA,NA,"94",NA
110066426,1100328520,5,TRUE,"ESAS","5750",1,"A","2",NA,NA,NA,NA,NA,NA,"94",NA
110066426,1100328521,5,TRUE,"ESAS","5900",2,"A","2",NA,NA,NA,NA,NA,NA,"94",NA
110066426,1100328522,5,TRUE,"ESAS","5910",1,"B","2",NA,NA,NA,NA,NA,NA,"94",NA
110066426,1100328523,NA,FALSE,"ESAS","2130",5,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066426,1100328524,NA,TRUE,"ESAS","64310",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066427,1100328525,NA,TRUE,"ESAS","6360",1,"C",NA,NA,"W",NA,NA,NA,NA,"94",NA
110066429,1100328526,NA,FALSE,"ESAS","6360",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110066430,1100328527,NA,TRUE,"ESAS","6000",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066430,1100328528,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066431,1100328529,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066431,1100328530,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066432,1100328531,6,TRUE,"ESAS","5920",2,"B","3",NA,NA,NA,NA,NA,NA,NA,NA
110066432,1100328532,6,TRUE,"ESAS","5920",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110066432,1100328533,NA,TRUE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066432,1100328534,NA,TRUE,"ESAS","5920",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066432,1100328535,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066433,1100328536,7,TRUE,"ESAS","5920",3,"C","2",NA,NA,NA,NA,NA,NA,NA,NA
110066433,1100328537,7,TRUE,"ESAS","5920",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066433,1100328538,7,TRUE,"ESAS","5920",1,"C","3",NA,NA,NA,NA,NA,NA,NA,NA
110066433,1100328539,NA,TRUE,"ESAS","5910",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066433,1100328540,NA,TRUE,"ESAS","5910",2,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110066434,1100328541,NA,FALSE,"ESAS","720",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066434,1100328543,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066435,1100328544,NA,TRUE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066435,1100328545,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066435,1100328546,NA,FALSE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066436,1100328547,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066436,1100328548,NA,FALSE,"ESAS","6340",1,"F",NA,NA,"B",NA,NA,NA,NA,NA,NA
110066436,1100328549,NA,TRUE,"ESAS","5910",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066436,1100328550,NA,TRUE,"ESAS","5920",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066436,1100328551,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066436,1100328552,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066437,1100328553,8,TRUE,"ESAS","5920",1,"D","4",NA,NA,NA,NA,NA,NA,NA,NA
110066437,1100328554,8,TRUE,"ESAS","5920",1,"D","2",NA,NA,NA,NA,NA,NA,NA,NA
110066437,1100328555,8,TRUE,"ESAS","5900",1,"D","2",NA,NA,NA,NA,NA,NA,NA,NA
110066437,1100328556,NA,TRUE,"ESAS","710",1,"B","3",NA,NA,NA,NA,NA,NA,"94",NA
110066437,1100328557,NA,TRUE,"ESAS","5910",2,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110066438,1100328558,NA,TRUE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066438,1100328559,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328560,9,FALSE,"ESAS","5910",5,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328561,9,FALSE,"ESAS","5910",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328562,9,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328563,NA,TRUE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328564,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328565,NA,FALSE,"ESAS","5920",1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110066439,1100328566,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066440,1100328567,10,TRUE,"ESAS","5900",2,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066440,1100328568,10,TRUE,"ESAS","5900",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110066440,1100328569,NA,TRUE,"ESAS","63510",2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066441,1100328570,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066441,1100328571,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066441,1100328572,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066442,1100328573,NA,FALSE,"ESAS","5920",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066442,1100328574,NA,FALSE,"ESAS","5900",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066442,1100328575,NA,FALSE,"ESAS","5920",9,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066442,1100328576,NA,FALSE,"ESAS","5920",2,"B","3",NA,NA,NA,NA,NA,NA,NA,NA
110066442,1100328577,NA,FALSE,"ESAS","5920",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110066442,1100328578,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066443,1100328579,NA,FALSE,"ESAS","5920",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066443,1100328580,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066443,1100328581,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066444,1100328582,NA,TRUE,"ESAS","5910",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110066444,1100328583,NA,FALSE,"ESAS","5920",1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110066445,1100328584,NA,FALSE,"ESAS","5920",4,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110066445,1100328585,NA,TRUE,"ESAS","5920",2,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110066445,1100328586,NA,TRUE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066445,1100328587,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066446,1100328588,NA,TRUE,"ESAS","5920",1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110066446,1100328589,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110066446,1100328590,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110066446,1100328591,NA,TRUE,"ESAS","5920",2,"A","A",NA,NA,NA,NA,NA,NA,"94",NA
